year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,H_orig,LE_orig
2023,208,10,0,15.949333333333334,-26.238,2.6924390646554777,-9.97369,8.2292
2024,177,1,1,-2.5083333333333333,-9.45312149249837,6.30474117815081,-61.35216,15.227
2023,138,27,0,729.4093333333334,29.548333333333332,8.881507117115033,106.9413,135.18
2023,166,19,0,790.3683333333333,15.608333333333334,16.525077912529483,99.63456,69.583
2024,122,15,0,381.0833333333333,11.46,5.613952617836734,35.41451,53.998000000000005
2024,157,15,0,316.98966666666666,4.678,3.831494889536715,36.52197,62.996
2024,138,33,1,118.3,-8.68176326721149,8.000393170605005,-4.69589,207.28
2023,48,15,0,6.247333333333334,4.966666666666667,1.0478167822631512,-17.40576,4.2333
2024,132,7,1,-2.129,-4.557569593563095,5.2837504404445,-26.57127,2.9848
2024,111,39,1,-0.1369999999999999,3.5119040980493943,1.2271335345781127,-36.885,26.098000000000003
2023,127,39,0,1.4216666666666669,-3.580333333333334,2.3729398781078164,-25.57842,9.9288
2023,156,36,1,224.1,-40.55604268910153,17.519603588200344,35.814679999999996,134.13
2024,163,37,0,196.92933333333335,-4.312333333333333,5.08726349222607,10.5838,29.037
2023,123,35,0,213.83366666666663,16.371333333333336,9.705003982926268,11.20385,46.137
2024,93,39,0,-3.812,-2.767333333333333,1.75911808265319,-29.125020000000003,28.429
2024,182,40,0,9.713,-11.003,2.232869161013987,-12.90884,17.055999999999997
2023,195,31,1,586.8333333333334,-39.473029519250225,17.768109873971476,179.3115,217.69
2023,178,5,1,-2.5690000000000004,-19.3537044116021,3.0279470251585927,-41.98696,6.3914
2024,121,6,1,-1.9213333333333331,-6.463415076282367,4.489897042358788,-31.02458,3.3346
2024,101,37,0,13.910333333333332,-3.8876666666666666,3.777720927463921,-26.85427,7.8969
2024,101,13,0,25.589333333333332,-12.505666666666665,2.3381705240602244,-16.75113,17.67
2023,73,6,0,-3.001,3.639,2.719699468417783,-56.72713,18.032
2023,194,17,1,650.4666666666666,-22.839304795954973,6.78715852851904,144.0165,102.79
2024,170,39,0,34.99066666666666,7.117,1.837157087970045,-13.94602,14.739
2023,134,19,1,821.9333333333334,-23.69118445889013,5.669826887982998,425.1666,172.1
2023,202,21,0,461.93833333333333,51.970666666666666,4.823066247522576,59.2609,120.08
2024,161,19,0,799.9283333333333,48.01233333333334,11.16316383064898,132.0959,173.0
2024,122,42,1,-2.3713333333333337,-17.296595751121806,8.689162159712051,-58.6926,29.632
2023,147,45,1,-2.850666666666667,-35.025627181102635,5.944002633426784,-64.07267,24.786
2024,156,3,0,-1.282,-15.377666666666668,0.5919833212720125,-1.2334200000000002,3.0598
2024,115,10,1,7.768666666666667,10.612244090754045,0.4851054477405494,-16.850479999999997,16.488
2024,159,31,0,592.646,37.70366666666667,15.163867039941628,59.64841,150.4
2023,150,34,1,394.7666666666667,-34.59795059191236,9.092556438317962,130.9722,68.76
2024,152,36,1,213.16666666666663,-5.090009256698991,4.379521432881738,20.76082,63.316
2023,189,28,0,822.6283333333334,71.04366666666668,32.13700736400308,51.04718,232.29
2023,184,40,1,7.708333333333333,-30.26944379285775,8.73697124925459,-35.631809999999994,7.2066
2023,187,25,1,749.6,-42.19554197923584,11.074673319675268,225.1028,143.87
2024,119,42,1,-1.8256666666666668,-11.921237759371516,5.399403238961179,-27.77795,14.718
2024,132,35,1,216.4,-12.027775617835896,10.119935895130812,37.15523,42.25
2023,177,28,0,582.1383333333333,23.903666666666663,10.628638397360556,34.15088,200.09
2023,59,18,0,293.949,-10.618,3.1851702144279344,44.60702,29.714
2023,129,5,0,-4.154333333333334,-11.857333333333337,2.384966012000488,-21.77583,3.0664
2024,135,26,1,836.3333333333334,-9.684483618423291,13.45542772328119,327.6938,203.54
2024,166,24,0,342.4073333333333,25.00533333333333,9.239425860514208,24.7787,95.696
2023,161,46,1,-2.2596666666666665,-17.505070545704736,8.280902842321016,-46.51903,2.7335
2023,188,20,0,812.7443333333334,82.46633333333334,17.93319460419518,71.40228,213.45
2024,98,17,1,253.2,-7.7345035193272125,8.062111518783873,84.82095,-21.237
2024,124,11,0,19.208,-4.011333333333333,1.5809195529590312,-5.7792,11.782
2023,163,41,1,-0.6673333333333332,-16.471989160378218,13.10170573049821,-94.45653,38.887
2024,95,36,0,20.226333333333333,7.688999999999999,3.1019368324013854,-29.57612,41.386
2023,139,31,1,366.5333333333333,-32.124373405499526,8.728057431203707,117.2064,71.755
2023,57,27,0,391.666,5.375,3.144829427889465,69.71106999999999,64.742
2024,166,28,0,232.689,16.203333333333333,8.536867391619952,9.53549,80.988
2023,121,22,0,765.8003333333332,22.597333333333335,10.790979125756577,122.7796,220.79
2023,178,3,1,-2.787333333333333,-19.968806105022846,3.712691330895291,-47.29279,4.4
2024,151,47,1,-0.2423333333333333,0.066287759598248,0.5012856724936654,-12.62371,4.671
2024,117,12,0,99.73833333333332,-16.363333333333333,2.2973859552507516,-10.35701,15.371
2023,169,18,0,677.4356666666667,13.012666666666668,11.77910245638584,116.3414,130.04
2023,210,46,0,-3.1169999999999995,-25.668333333333333,0.9889772003374286,-7.43683,2.1659
2024,178,6,1,-2.4643333333333337,-7.582749378636678,5.085498033829696,-62.96554,13.895
2024,132,43,1,-2.458666666666667,-9.91772115981296,5.170968521430524,-47.7867,18.448
2023,137,13,1,326.3333333333333,-28.24662760036463,1.4033703447917425,95.19801,44.908
2023,169,47,0,-3.017333333333333,-4.483333333333333,13.766717653223353,-23.26381,15.484000000000002
2023,173,23,0,742.948,38.41733333333334,15.246178331297251,101.2053,150.76
2023,159,20,1,287.1666666666667,-32.33973136310188,3.310091315773228,-47.5928,186.43
2024,179,29,1,274.0333333333333,-19.805715286255296,5.3657237763883145,-37.71325,94.207
2024,178,39,1,62.99666666666667,-19.12227278975964,15.711377394273692,-12.61697,12.86
2023,198,17,0,600.9356666666666,63.37733333333333,11.476812074326498,76.37087,142.1
2023,165,46,1,-2.7836666666666665,-25.540759068553964,8.861426424949894,-36.712790000000005,6.2131
2024,153,47,1,-0.2426666666666666,-7.641559590513336,0.8356737733671764,-16.527279999999998,-6.9597
2024,139,26,0,457.53366666666665,41.031666666666666,8.374969004500212,58.56612,123.33
2024,161,39,1,52.346666666666664,-4.7093739425068195,9.615102679467256,-12.52731,25.064
2024,180,6,1,-1.8443333333333336,-10.561843256329828,4.151895219749559,-37.55516,11.397
2024,120,20,0,707.055,56.683,9.70829007394336,121.2844,146.5
2023,207,39,1,20.261,-42.41943899564097,5.888728954139205,-37.80422,7.6046
2023,175,11,1,167.79999999999998,-20.799555215666476,3.8903440274383154,-4.67312,31.646
2023,192,36,0,250.4706666666667,16.27466666666667,29.18726978014749,-15.881379999999998,74.454
2023,168,10,1,84.68333333333334,-27.40719470110802,3.3729373685644486,-41.54478,26.745
2023,185,5,1,-2.015,-28.42558601069746,5.384341668706481,-52.4916,5.998
2024,140,14,1,99.40000000000002,0.4760407689131595,1.308477413986294,2.0911,14.444
2024,175,15,1,484.6333333333334,1.4150301611451284,2.7037382855515233,55.32066999999999,42.64
2023,164,47,1,-2.6686666666666667,-16.889607027758384,8.497217625151755,-45.43942,5.865
2023,155,37,0,108.977,8.795666666666667,16.5484932556383,-16.97615,31.147
2024,163,22,0,311.32233333333335,14.128666666666668,6.899932858454411,37.868759999999995,96.407
2024,168,37,0,117.31233333333334,1.2863333333333336,10.142876192257582,-14.61531,40.99100000000001
2024,156,20,0,512.7176666666668,34.75900000000001,8.09410952567484,76.15508,126.76
2024,155,10,1,37.88666666666666,3.9604838471290615,1.1540989095626415,2.54393,26.32
2024,101,3,1,-1.2433333333333334,5.464220399103609,2.6545579159377883,-26.883440000000004,3.5534
2024,166,43,1,-1.8843333333333336,-3.807633306588738,2.580253319430394,-13.953729999999998,0.45015
2023,168,33,1,484.4666666666667,-34.16766886613828,14.215494278366185,106.8267,88.199
2023,147,13,1,300.3333333333333,-31.950697633239532,2.937961844080597,66.47456,45.882
2023,118,35,0,166.33966666666663,7.144000000000001,2.872972205779858,11.73956,19.288
2024,128,36,1,87.38333333333333,-3.9713992332508696,3.4590687813639533,7.7726,16.787
2024,141,6,1,-0.6923333333333334,-0.7085232663154014,0.56313721195,-2.7762,-5.7057
2024,100,28,0,121.30166666666666,0.4546666666666667,3.4702159371682324,9.85117,33.408
2023,145,32,0,515.2066666666666,33.16766666666667,9.10544852763836,79.05569,89.78299999999999
2024,103,7,1,-0.314,0.1430521323866493,2.104852108130064,-10.54851,3.5452
2024,135,4,1,-2.761333333333333,-6.46181712495284,6.665895198961522,-38.309470000000005,2.4251
2024,164,12,1,287.8666666666667,8.726200355710276,1.3738396986882275,63.14804,17.866
2023,139,34,1,192.3,-32.54126762382856,9.067705152784905,35.8729,56.087
2024,140,42,1,-0.7246666666666668,-4.728658814775909,1.2587412793567925,-24.15594,4.9815
2023,183,8,1,8.070666666666668,-28.01202057800336,0.7788857369062896,-32.23337,38.917
2023,195,28,1,624.7666666666667,-38.65443771266485,15.952309889356837,146.4956,105.08
2023,203,6,1,-1.8153333333333332,-45.51868315162042,1.0013122471420424,-63.08889,17.211
2024,163,28,0,892.3649999999999,32.90033333333333,10.532677291990206,146.8759,193.76
2024,133,21,0,834.766,66.43333333333332,11.320412744768394,143.6333,203.82
2023,186,41,0,-1.3456666666666666,-16.19966666666667,8.156091527782673,-14.68059,18.961
2023,151,38,1,60.48666666666667,-38.09295841392932,12.978317920067504,-18.02361,21.821
2023,123,25,0,865.4686666666666,42.78333333333333,7.257354777937032,148.7844,147.38
2024,103,16,1,397.3333333333333,-0.2383477482672998,3.7787743604911146,150.0394,36.684
2023,130,27,0,471.66166666666663,28.567333333333337,6.178693374016493,50.40045,104.57
2024,159,24,0,965.9903333333332,36.88733333333333,12.703788715097378,112.4345,197.44
2024,120,5,1,-1.227666666666667,-4.482412198862322,3.676648796474039,-30.70979,6.1333
2023,63,9,0,-0.7523333333333334,-5.111999999999999,1.027557198821393,-9.50919,6.0717
2023,135,8,1,-0.4496666666666666,-24.11292712586152,4.904057837898158,-28.86689,11.130999999999998
2023,199,18,0,685.2336666666666,76.21066666666667,8.486832798369008,92.57687,176.84
2023,159,34,0,412.71066666666667,25.903666666666663,20.566461742201916,32.55291,95.709
2023,158,16,1,202.6,-33.37440477634078,2.4270564841369175,22.267,76.278
2024,146,13,1,207.03333333333333,-1.1782661293442842,0.7761643568178069,50.2902,68.896
2024,127,30,0,215.57866666666663,26.988,7.364299216977297,13.56148,56.535
2023,129,40,1,-1.8156666666666668,-33.36890504355252,9.24512180030412,-48.49548,31.046999999999997
2024,103,26,0,212.16500000000005,24.10366666666667,6.426757788984624,7.842460000000001,81.186
2023,62,21,0,133.51966666666667,-2.251,0.0992156481925601,36.01343,17.815
2024,92,44,0,-0.5163333333333333,-7.685333333333333,0.595860795627658,-8.260760000000001,6.0316
2023,154,37,0,112.196,7.591333333333334,14.556771162498444,-14.84704,33.505
2024,141,10,1,26.48333333333333,0.1125912904890208,0.5332880131041158,0.76037,-1.6454
2023,137,32,0,574.4763333333334,21.828,8.09517898468366,90.83825,110.53
2024,161,33,1,468.6,-4.249979942718123,11.949765885956602,143.3037,108.1
2024,158,44,1,-2.1839999999999997,-3.760421748513606,5.643962014343144,-53.57034,30.217
2023,194,39,0,4.201666666666667,-23.245,6.028491553199093,-14.98065,40.203
2023,124,39,0,-0.1466666666666665,2.715,7.337963291278243,-60.36748000000001,27.862
2024,101,30,0,356.95966666666664,17.647000000000002,5.846582227281809,49.46691,84.485
2023,203,17,0,104.294,13.092333333333334,2.257794998663652,8.34215,28.601999999999997
2024,116,39,1,-0.0973333333333333,2.6067354328125965,1.8575903723552365,-28.39511,4.7845
2023,153,46,1,-3.062,-33.59157185657085,5.928564208215881,-70.11086,85.57600000000001
2023,183,17,0,479.047,1.397333333333333,5.782659853363548,73.52786,146.21
2024,157,12,1,59.13666666666666,-1.504358510744701,1.964014601186907,-7.82539,39.683
2023,135,44,1,-2.0313333333333334,-26.379757778379915,3.3791253746267937,-27.79393,3.2481
2023,208,30,1,109.33333333333331,-41.19184074538333,0.7114018864812017,-17.02099,39.378
2024,153,46,1,-0.8286666666666668,-8.00452019600315,1.093473444895675,-25.02414,-11.082
2024,97,31,1,455.8666666666666,-27.621733295034684,18.649841258958183,150.7332,68.81
2023,163,3,1,-2.9450000000000003,-14.211092430078711,9.477382188973186,-62.738319999999995,13.288
2024,146,12,0,210.68233333333333,3.074333333333333,1.5352069110846216,35.12455,55.068000000000005
2023,135,5,1,-0.6673333333333334,-24.11307185567173,4.7617300773665505,-19.39524,6.0064
2023,151,39,1,44.72,-38.093103143739555,12.757673993358706,-36.91838,9.8724
2024,162,13,0,324.42066666666665,-18.963333333333335,3.792969745992707,55.225719999999995,52.221
2023,197,47,1,-2.874,-42.75246228894949,10.821306524700349,-51.905,6.7741
2024,94,37,0,1.913333333333333,1.348666666666667,1.4705356301744192,-12.10932,12.797
2023,156,22,0,874.4376666666667,35.35666666666666,18.986269920146647,121.2078,179.29
2023,204,35,0,70.793,2.2613333333333334,10.49848801530129,-12.37448,41.547
2024,112,46,1,-2.609,10.520789008488991,1.673153813910406,-39.50346,-4.9453
2023,159,19,1,76.56333333333333,-32.13334665373288,2.9016805556125753,-9.10141,81.92
2023,146,31,1,600.0333333333333,-34.804769490712026,8.875956849589086,202.6307,93.432
2024,117,13,1,204.8,11.011254105191268,2.4634384602814796,41.10585,8.3929
2024,116,25,1,531.1999999999999,8.548297679221507,2.3847049662934703,215.3086,90.176
2023,128,5,0,-3.064,-12.119666666666664,1.0811389208308206,-14.01474,3.1393
2024,133,20,0,794.2763333333332,57.297,10.630979366947155,124.4645,170.61
2023,181,3,1,-1.542,-27.37564360248075,2.2310231700925875,-36.137809999999995,0.35096
2024,177,18,0,705.861,51.96266666666667,14.521835318866952,85.62669,130.54
2024,142,8,1,2.7406666666666673,-3.817397943499464,3.4905856729902993,-52.92436,6.6438
2023,157,43,0,-1.2833333333333334,-2.146,3.903602439144695,-7.23376,5.2354
2023,186,19,0,525.3566666666667,7.037,5.069079494884775,35.27052,126.64
2023,160,10,1,87.08999999999999,-29.66541392991844,5.962898790743749,-26.49562,23.211
2024,141,46,0,-4.337666666666666,-19.540666666666667,2.7452446857428825,-37.16064,1.8145
2023,136,39,0,10.076333333333332,-7.074000000000001,5.030315030235784,-42.7118,21.071
2024,152,26,0,331.625,16.125333333333334,4.0255943872184385,44.08882,66.081
2024,126,29,0,578.6306666666667,35.16433333333333,10.198350669539083,97.3518,175.75
2023,180,9,0,5.665333333333334,-6.493333333333333,1.7875066450620023,-2.64637,11.699000000000002
2024,177,21,1,828.0,-6.649332921836079,11.89612176007332,200.6521,232.55
2023,80,7,0,-0.594,-1.9036666666666668,1.6366507212338863,-2.9954400000000003,2.9436
2024,115,9,1,-0.0243333333333333,10.304999332628327,0.5086170227314186,-13.78796,12.043
2024,123,10,0,16.925,-15.320333333333332,3.2175260065435136,-37.00921,8.5035
2024,113,47,1,-2.8866666666666667,11.919783648606217,1.8862633205282384,-8.616530000000001,1.5682
2023,129,17,0,586.1526666666667,9.358,7.873779340632749,87.73944,117.72
2023,206,43,1,-1.2213333333333332,-43.03113953852168,3.0218598745706338,-27.3775,14.747
2024,105,22,0,304.0973333333333,15.290666666666668,7.206521431147392,13.04624,99.17
2024,159,2,1,-1.8533333333333335,-0.1633840426749252,4.303102875021976,-11.60278,1.0334
2023,137,26,0,954.2046666666666,41.69166666666667,7.865341638606061,192.1589,200.54
2023,195,22,0,686.1053333333333,93.30966666666666,15.010591368525834,84.44218000000001,172.91
2023,203,9,1,13.08,-44.90575240535294,1.4360685041517396,-67.61783,33.022
2024,174,34,1,102.03333333333336,-9.077838626562558,5.096164951065067,-9.74849,38.91
2023,137,11,1,99.65666666666664,-28.457209474229813,0.7727354665230024,5.62127,3.6276
2024,142,18,1,651.8000000000001,-4.128777507000481,7.003513072105443,168.3119,121.18
2024,97,27,0,742.6653333333333,59.86533333333333,18.130602355187612,46.64186,183.03
2024,164,9,1,47.06333333333333,7.738849353424902,1.148627836014219,-39.203590000000005,-4.0445
2024,94,39,0,-0.767,-0.5676666666666667,1.2574288057949392,-10.88079,10.957
2024,103,37,0,16.783666666666665,8.212666666666669,5.374889538299104,-22.6539,18.221
2023,188,21,1,839.6666666666666,-43.623012097402686,15.302831724822004,345.8144,425.33
2024,114,0,1,-2.419333333333333,12.52049401458584,1.8427725580991952,-22.33685,11.403
2023,204,17,1,531.2,-45.90084221549762,9.432323709987,116.0897,148.54
2023,205,21,0,738.6206666666667,67.06966666666666,13.533218312592489,76.25375,225.06
2023,140,30,1,138.73333333333332,-33.77914169061164,3.426536381311921,70.2,41.86600000000001
2023,156,24,0,890.1793333333334,42.587,19.57475712258471,136.4303,191.7
2024,124,41,1,-0.5663333333333332,-1.5509637846953153,1.8490444450605992,-12.68182,14.556
2023,211,24,1,114.23333333333332,-43.828021873574606,1.0732657289066303,-7.01825,75.697
2024,106,25,1,554.6,-1.4598626209608851,6.51327343204886,266.7169,100.88
2024,176,45,1,-2.6653333333333333,-11.803122634121184,7.015097852045672,-50.54653,48.933
2024,131,34,1,200.0333333333333,-9.99184679548602,13.18187263082221,25.06149,45.99
2023,163,9,1,39.14666666666667,-14.420733560177496,6.7762383684476735,-28.30113,15.933
2024,159,30,0,760.9566666666666,35.89233333333333,15.28855000040354,97.08176,225.41
2024,110,6,1,-0.8373333333333334,10.483637045679776,2.0052873436561747,-29.95995,7.7164
2024,138,25,0,603.9236666666667,36.79533333333333,11.73996514309997,63.38527,132.17
2023,152,35,1,302.8333333333333,-36.46337311579491,3.688534330604345,117.2128,53.592
2024,178,18,0,683.9046666666667,63.61066666666667,15.571485318478675,79.16698000000001,134.49
2023,134,15,0,246.506,-2.3073333333333337,1.6135116443077653,24.33053,52.577
2024,155,34,1,117.42666666666666,1.2221998598494068,3.538730809260903,18.43575,45.34
2023,116,18,0,489.2203333333334,-5.653333333333333,3.604891334239033,125.0259,116.03
2024,167,26,1,324.90000000000003,-5.6486996376210055,7.205834537878662,67.8661,81.687
2023,170,40,1,12.054,-19.963306372234666,10.620055322126165,-16.46339,10.857
2024,178,25,0,890.7016666666667,106.80333333333334,19.990614714333137,92.35186,209.54
2023,209,47,1,-0.4083333333333334,-58.81312932869196,0.9849204868204566,-13.91259,11.739
2023,161,25,0,921.9036666666668,46.629,20.045233831852876,170.3289,186.46
2024,116,40,0,-2.207666666666667,-10.711333333333334,0.1104517371210471,-4.78566,-3.2545
2024,154,6,1,-0.3716666666666666,-6.548904623482302,0.6263408319666741,-4.23681,11.336
2023,140,15,0,228.048,0.4639999999999999,3.421530809102377,26.11248,45.59
2023,47,43,0,-0.734,1.91,1.8452682382598553,-21.19369,9.0816
